Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Taiwan,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
Global,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,24797.5,praise the lord,A$AP Rocky - Skepta,album,east coast hip hop,8122580.0,True,TESTING,2018-05-25,5,15,0.8540000000000001,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040.0,4.0,hip hop,904.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,global
Global,https://open.spotify.com/track/5I30ByMf5nhgbSokY1EZiN,39.2,anybody,Young Thug - Nicki Minaj,single,atl hip hop,5647016.0,True,Hear No Evil,2018-04-13,1,3,0.901,0.472,11,-8.416,0,0.194,0.0381,0.0,0.11,0.479,120.0,254947.0,4.0,hip hop,946.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-3.0,-2.0,-4.0,-1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,3.0,355.0,0.0028169014084507,0.0,0.0028169014084507,0.0084507042253521,0.0028169014084507,0.0,0.0028169014084507,0.0028169014084507,0.0112676056338028,0.0084507042253521,0.125,0.0,0.125,0.375,0.125,0.0,0.125,0.125,0.5714285714285711,0.4285714285714289,6.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,global
Global,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,5538.700000000003,the 1,Taylor Swift,album,dance pop,33485486.0,True,folklore,2020-07-24,1,16,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.88299999999998,210252.0,4.0,pop,113.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,global
Global,https://open.spotify.com/track/1kusepF3AacIEtUTYrw4GV,7.2,paper planes,M.I.A.,album,dance pop,959599.0,False,Kala,2007-01-01,11,12,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.722,0.485,172.247,203760.0,4.0,pop,5057.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-0.25,-3.0,2.0,-4.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,357.0,0.0140056022408964,0.0112044817927171,0.0056022408963585,0.0056022408963585,0.0056022408963585,0.0056022408963585,0.0084033613445378,0.0056022408963585,0.0168067226890756,0.0056022408963585,0.227272727272727,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.75,0.25,6.0,18.0,1.0,0.0,0.0,1.0,Fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,global
Global,https://open.spotify.com/track/3IJPE9ICRq5PxVZxdv1sEv,8.8,incredible,Future,album,atl hip hop,9442830.0,True,HNDRXX,2017-08-04,6,17,0.79,0.438,1,-6.4620000000000015,1,0.133,0.0634,0.0,0.1,0.247,90.022,248050.0,4.0,hip hop,1198.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.15,4.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,211.0,0.0,0.0,0.0,0.0,0.0094786729857819,0.0,0.004739336492891,0.004739336492891,0.0,0.0094786729857819,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,global
Global,https://open.spotify.com/track/3IvMYBE7A3c7to1aEcfFJk,497.15,deep pockets,Drake,album,canadian hip hop,50593376.0,True,Dark Lane Demo Tapes,2020-05-01,1,14,0.473,0.8240000000000001,7,-3.68,0,0.163,0.482,0.0,0.605,0.374,77.888,222929.0,4.0,hip hop,197.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,global
Global,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt,878.4,heartless,Diplo - Morgan Wallen,single,bmore,2308912.0,True,Heartless (feat. Morgan Wallen),2019-08-16,1,1,0.764,0.555,11,-6.414,1,0.0604,0.275,0.0,0.0824,0.255,111.004,169227.0,4.0,house,456.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,global
Global,https://open.spotify.com/track/2VgJDTfkuwlm7WIHnvtRCQ,814.4,you are the reason,Calum Scott,album,neo mellow,2835570.0,False,Only Human (Deluxe),2018-03-09,4,14,0.329,0.234,10,-7.725,1,0.0303,0.913,0.0,0.132,0.199,170.46599999999995,204326.0,3.0,indie,981.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.65,-1.0,-10.0,-2.0,2.0,1.0,0.0,4.0,2.0,4.0,0.0,1.0,5.0,3.0,178.0,0.0112359550561798,0.0056179775280898,0.0,0.0224719101123595,0.0112359550561798,0.0224719101123595,0.0,0.0056179775280898,0.0280898876404494,0.0168539325842697,0.142857142857143,0.0714285714285714,0.0,0.285714285714286,0.142857142857143,0.285714285714286,0.0,0.0714285714285714,0.625,0.375,0.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,global
Global,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv,8449.250000000002,spoil my night,Post Malone - Swae Lee,album,dfw rap,29173640.0,True,beerbongs & bentleys,2018-04-27,2,18,0.672,0.7170000000000001,1,-2.714,1,0.034,0.341,2.4e-05,0.106,0.225,160.981,194560.0,4.0,rap,932.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.2,-2.0,-1.0,-1.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,4.0,319.0,0.0094043887147335,0.0125391849529781,0.006269592476489,0.0031347962382445,0.0094043887147335,0.0031347962382445,0.0031347962382445,0.006269592476489,0.0156739811912226,0.0125391849529781,0.1764705882352939,0.235294117647059,0.117647058823529,0.0588235294117647,0.1764705882352939,0.0588235294117647,0.0588235294117647,0.117647058823529,0.555555555555556,0.444444444444444,0.0,4.0,1.0,0.0,0.0,1.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,global
Global,https://open.spotify.com/track/5sdQ7VUx6GOfsRoSxnK1YG,2003.3,110,Capital Bra - Samra - LEA,single,german hip hop,3722987.0,True,110,2019-09-19,1,1,0.48,0.7490000000000001,1,-5.057,0,0.4320000000000001,0.5329999999999999,0.0,0.0997,0.419,179.05599999999995,194534.0,4.0,hip hop,422.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,global
Global,https://open.spotify.com/track/2aPTvyE09vUCRwVvj0I8WK,107.2,sundress,A$AP Rocky,single,east coast hip hop,8122580.0,True,Sundress,2018-11-20,1,1,0.721,0.7070000000000001,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,158206.0,4.0,hip hop,725.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.4,3.0,8.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,150.0,0.0,0.0133333333333333,0.0,0.0,0.0133333333333333,0.0,0.0133333333333333,0.0133333333333333,0.0,0.02,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,global
Global,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,850.4000000000003,dynamite,Nause - Pretty Sister,single,edm,196295.0,False,Dynamite (feat. Pretty Sister),2016-08-26,1,1,0.8109999999999999,0.8009999999999999,9,-6.0,0,0.0802,0.0548,2.09e-05,0.0742,0.693,105.055,195429.0,4.0,dance/electronic,1532.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.4,6.0,8.0,7.0,1.0,5.0,0.0,2.0,6.0,2.0,3.0,6.0,3.0,10.0,393.0,0.0025445292620865,0.0127226463104326,0.0,0.005089058524173,0.0152671755725191,0.005089058524173,0.0076335877862595,0.0152671755725191,0.0076335877862595,0.0254452926208651,0.04,0.2,0.0,0.08,0.24,0.08,0.12,0.24,0.230769230769231,0.7692307692307689,0.0,15.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,global
Global,https://open.spotify.com/track/2gxqozTaq2NYylvS8jd57G,294.0,into it,Camila Cabello,album,dance pop,18673543.0,False,Camila,2018-01-12,10,11,0.569,0.649,11,-8.175,1,0.482,0.451,0.0,0.128,0.441,108.77,175653.0,4.0,pop,1037.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.85,2.0,6.0,5.0,1.0,3.0,1.0,2.0,5.0,0.0,2.0,3.0,3.0,8.0,489.0,0.0020449897750511,0.0061349693251533,0.0020449897750511,0.0040899795501022,0.0102249488752556,0.0,0.0040899795501022,0.0061349693251533,0.0061349693251533,0.016359918200409,0.0588235294117647,0.1764705882352939,0.0588235294117647,0.117647058823529,0.294117647058824,0.0,0.117647058823529,0.1764705882352939,0.272727272727273,0.7272727272727271,1.0,4.0,1.0,0.0,0.0,1.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,global
Global,https://open.spotify.com/track/3aA6xB0tOilDDX17fIJ0Bl,126.4,freak,Doja Cat,single,la indie,4098337.0,True,Freak,2020-08-07,1,1,0.688,0.716,7,-5.702000000000001,1,0.0385,0.0969,0.0,0.0989,0.373,116.912,284480.0,3.0,indie,99.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,2.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,5.0,5.0,6.0,212.0,0.0,0.0188679245283019,0.0141509433962264,0.0141509433962264,0.0141509433962264,0.0141509433962264,0.0,0.0235849056603774,0.0235849056603774,0.0283018867924528,0.0,0.19047619047619,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.0,0.238095238095238,0.454545454545455,0.545454545454545,0.0,0.0,-1.0,1.0,0.0,0.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,global
Global,https://open.spotify.com/track/6Ep6BzIOB9tz3P4sWqiiAB,59.99999999999999,radioactive,Imagine Dragons,album,modern rock,30723081.0,False,Night Visions (Deluxe),2012-09-04,1,20,0.473,0.777,9,-3.698,1,0.059,0.119,7.87e-05,0.6709999999999999,0.21,136.249,186813.0,4.0,rock,2984.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.65,0.0,0.0,-2.0,2.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,246.0,0.008130081300813,0.008130081300813,0.0,0.016260162601626,0.0040650406504065,0.008130081300813,0.008130081300813,0.008130081300813,0.016260162601626,0.008130081300813,0.133333333333333,0.133333333333333,0.0,0.266666666666667,0.0666666666666667,0.133333333333333,0.133333333333333,0.133333333333333,0.666666666666667,0.333333333333333,0.0,13.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,global
Global,https://open.spotify.com/track/2oPQVgCTYqA4FBknwAroWf,64.0,saint laurenttt,NAV,album,canadian hip hop,2237000.0,True,Good Intentions,2020-05-08,8,18,0.843,0.529,7,-7.476,1,0.0515,0.317,1.4800000000000002e-05,0.284,0.289,97.971,170536.0,4.0,hip hop,190.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,5.55,0.0,-4.0,6.0,6.0,7.0,5.0,6.0,10.0,3.0,5.0,10.0,9.0,15.0,457.0,0.0131291028446389,0.0153172866520788,0.0109409190371991,0.0131291028446389,0.0218818380743982,0.0065645514223194,0.0109409190371991,0.0218818380743982,0.0196936542669584,0.0328227571115974,0.115384615384615,0.134615384615385,0.0961538461538462,0.115384615384615,0.1923076923076919,0.0576923076923077,0.0961538461538462,0.1923076923076919,0.375,0.625,3.0,4.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,global
Global,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,20581.700000000004,cant stop the feeling!,Justin Timberlake,single,dance pop,9849964.0,False,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",2016-05-06,1,1,0.667,0.83,0,-5.715,1,0.0749,0.0123,0.0,0.191,0.701,113.03,236002.0,4.0,pop,1644.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.7,1.0,3.0,8.0,2.0,4.0,1.0,3.0,6.0,2.0,4.0,4.0,1.0,9.0,412.0,0.0048543689320388,0.0097087378640776,0.0024271844660194,0.0072815533980582,0.0145631067961165,0.0048543689320388,0.0097087378640776,0.0097087378640776,0.0024271844660194,0.0218446601941748,0.0769230769230769,0.153846153846154,0.0384615384615385,0.115384615384615,0.230769230769231,0.0769230769230769,0.153846153846154,0.153846153846154,0.1,0.9,14.0,8.0,1.0,0.0,0.0,1.0,Celebrate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,global
Global,https://open.spotify.com/track/39nTNk5MfyiiRupTwn1iyC,258.79999999999995,take it out on me,Justin Bieber,album,canadian pop,39214943.0,False,Changes,2020-02-14,9,17,0.772,0.616,7,-4.673,1,0.102,0.00337,2.36e-06,0.104,0.279,129.967,178013.0,4.0,pop,274.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.3,-4.0,-3.0,-5.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,9.0,4.0,224.0,0.0133928571428571,0.0044642857142857,0.0089285714285714,0.0133928571428571,0.0133928571428571,0.0178571428571429,0.0089285714285714,0.0089285714285714,0.0401785714285714,0.0178571428571429,0.15,0.05,0.1,0.15,0.15,0.2,0.1,0.1,0.6923076923076921,0.307692307692308,4.0,3.0,-1.0,1.0,0.0,0.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,global
Global,https://open.spotify.com/track/46pF1zFimM582ss1PrMy68,174.15,christmas,Darlene Love,compilation,brill building pop,33893.0,False,A Christmas Gift For You From Phil Spector,1963,11,13,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,166453.0,4.0,pop,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,global
Global,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz,6.4,vermissen,Juju - Henning May,album,frauenrap,437627.0,True,Bling Bling,2019-06-14,4,12,0.7170000000000001,0.6679999999999999,9,-5.003,0,0.0554,0.1689999999999999,0.0,0.0673,0.464,89.045,161882.0,4.0,rap,519.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,global
